,location_id,latitude,longitude,obs_date,dataset_name
5093,63737242,40.1524,-68.9354,20210707,NESLTER broadscale
5094,64765910,40.3337,-69.5539,20210707,NESLTER broadscale
5095,67059029,39.9726,-68.3393,20210707,NESLTER broadscale
5096,67933698,39.9962,-68.4085,20210707,NESLTER broadscale
5097,68271198,39.9637,-68.2823,20210707,NESLTER broadscale
5098,72216701,40.0951,-68.7501,20210707,NESLTER broadscale
5099,72504883,40.8247,-70.6614,20210707,NESLTER broadscale
5100,72565288,40.8303,-70.2819,20210707,NESLTER broadscale
5101,75329641,39.8064,-68.4667,20210707,NESLTER broadscale
5102,78310702,41.57,-71.41,20210707,GSO Dock
5103,80225142,40.4368,-69.897,20210707,NESLTER broadscale
5104,81460871,39.8036,-68.315,20210707,NESLTER broadscale
5105,82508971,40.4626,-69.9853,20210707,NESLTER broadscale
5106,83702138,40.0693,-68.66,20210707,NESLTER broadscale
5107,84929168,40.8088,-70.4171,20210707,NESLTER broadscale
5108,85181714,39.9664,-68.2746,20210707,NESLTER broadscale
5109,88839275,40.3601,-69.6385,20210707,NESLTER broadscale
5110,89635414,40.8635,-70.373,20210707,NESLTER broadscale
5111,91467979,40.7561,-70.4575,20210707,NESLTER broadscale
5112,92012063,40.042,-68.5699,20210707,NESLTER broadscale
5113,92436208,40.7627,-70.2439,20210707,NESLTER broadscale
5114,93226139,40.8988,-70.3218,20210707,NESLTER broadscale
5115,94044021,39.9744,-68.2674,20210707,NESLTER broadscale
5116,96588523,40.2295,-69.209,20210707,NESLTER broadscale
5117,97502614,39.999,-68.243,20210707,NESLTER broadscale
5118,98472143,39.8913,-67.8788,20210707,NESLTER broadscale
5119,02332720,41.0229,-71.0338,20210708,NESLTER broadscale
5120,03328198,40.8479,-70.7241,20210708,NESLTER broadscale
5121,10112545,40.9255,-70.9036,20210708,NESLTER broadscale
5122,11040599,41.0002,-71.004,20210708,NESLTER broadscale
5123,11271751,40.8908,-70.8498,20210708,NESLTER broadscale
5124,11953975,41.127,-71.1528,20210708,NESLTER broadscale
5125,13725251,40.8683,-70.7877,20210708,NESLTER broadscale
5126,13843505,41.1417,-71.172,20210708,NESLTER broadscale
5127,17431192,40.9135,-70.9124,20210708,NESLTER broadscale
5128,25184724,41.0995,-71.1629,20210708,NESLTER broadscale
5129,26374608,40.9395,-70.9007,20210708,NESLTER broadscale
5130,29901279,41.1303,-71.1737,20210708,NESLTER broadscale
5131,30812985,41.0782,-71.2892,20210708,NESLTER broadscale
5132,41694569,41.0844,-71.1229,20210708,NESLTER broadscale
5133,42049243,41.134,-71.1571,20210708,NESLTER broadscale
5134,44630535,41.0784,-71.2833,20210708,NESLTER broadscale
5135,49465296,41.1892,-71.2204,20210708,NESLTER broadscale
5136,50093526,41.645,-70.675,20210708,Fiddlers Cove
5137,52423531,41.3035,-71.1513,20210708,NESLTER broadscale
5138,54043674,41.0624,-71.2377,20210708,NESLTER broadscale
5139,68339527,41.1057,-71.2291,20210708,NESLTER broadscale
5140,71701074,41.0722,-71.2891,20210708,NESLTER broadscale
5141,72256834,41.0632,-71.0948,20210708,NESLTER broadscale
5142,73156111,41.1315,-71.2559,20210708,NESLTER broadscale
5143,76071650,40.9756,-70.9605,20210708,NESLTER broadscale
5144,78304838,41.0705,-71.274,20210708,NESLTER broadscale
5145,78310702,41.57,-71.41,20210708,GSO Dock
5146,80117800,41.2449,-71.1819,20210708,NESLTER broadscale
5147,81950903,41.0717,-71.2548,20210708,NESLTER broadscale
5148,85564154,41.0803,-71.1189,20210708,NESLTER broadscale
5149,90393709,41.1463,-71.1726,20210708,NESLTER broadscale
5150,90595383,41.0834,-71.2784,20210708,NESLTER broadscale
5151,50093526,41.645,-70.675,20210709,Fiddlers Cove
5152,78310702,41.57,-71.41,20210709,GSO Dock
5153,50093526,41.645,-70.675,20210710,Fiddlers Cove
5154,78310702,41.57,-71.41,20210710,GSO Dock
5155,50093526,41.645,-70.675,20210711,Fiddlers Cove
5156,78310702,41.57,-71.41,20210711,GSO Dock
5157,50093526,41.645,-70.675,20210712,Fiddlers Cove
5158,78310702,41.57,-71.41,20210712,GSO Dock
5159,50093526,41.645,-70.675,20210713,Fiddlers Cove
5160,78310702,41.57,-71.41,20210713,GSO Dock
5161,50093526,41.645,-70.675,20210714,Fiddlers Cove
5162,78310702,41.57,-71.41,20210714,GSO Dock
5163,50093526,41.645,-70.675,20210715,Fiddlers Cove
5164,78310702,41.57,-71.41,20210715,GSO Dock
5165,50093526,41.645,-70.675,20210716,Fiddlers Cove
5166,50093526,41.645,-70.675,20210717,Fiddlers Cove
5167,50093526,41.645,-70.675,20210718,Fiddlers Cove
5168,50093526,41.645,-70.675,20210719,Fiddlers Cove
5169,78310702,41.57,-71.41,20210719,GSO Dock
5170,50093526,41.645,-70.675,20210720,Fiddlers Cove
5171,78310702,41.57,-71.41,20210720,GSO Dock
5172,50093526,41.645,-70.675,20210721,Fiddlers Cove
5173,78310702,41.57,-71.41,20210721,GSO Dock
5174,50093526,41.645,-70.675,20210722,Fiddlers Cove
5175,78310702,41.57,-71.41,20210722,GSO Dock
5176,50093526,41.645,-70.675,20210724,Fiddlers Cove
5177,78310702,41.57,-71.41,20210724,GSO Dock
5178,50093526,41.645,-70.675,20210725,Fiddlers Cove
5179,78310702,41.57,-71.41,20210725,GSO Dock
5180,50093526,41.645,-70.675,20210726,Fiddlers Cove
5181,78310702,41.57,-71.41,20210726,GSO Dock
5182,50093526,41.645,-70.675,20210727,Fiddlers Cove
5183,78310702,41.57,-71.41,20210727,GSO Dock
5184,86247190,41.2516,-71.0436,20210727,NESLTER broadscale
5185,87586409,41.2383,-71.0253,20210727,NESLTER broadscale
5186,92356951,41.2923,-71.1265,20210727,NESLTER broadscale
5187,03816773,41.3585,-71.2647,20210728,NESLTER broadscale
5188,10000567,41.3586,-71.264,20210728,NESLTER broadscale
5189,11907886,41.3586,-71.2648,20210728,NESLTER broadscale
5190,12580989,41.3587,-71.2648,20210728,NESLTER broadscale
5191,18035633,41.3586,-71.2641,20210728,NESLTER broadscale
5192,19541053,41.3589,-71.2642,20210728,NESLTER broadscale
5193,26411052,41.3585,-71.2637,20210728,NESLTER broadscale
5194,30087414,41.3588,-71.2649,20210728,NESLTER broadscale
5195,31638167,41.3591,-71.2649,20210728,NESLTER broadscale
5196,33311905,41.3584,-71.2639,20210728,NESLTER broadscale
5197,33833937,41.3586,-71.2642,20210728,NESLTER broadscale
5198,33874719,41.3585,-71.2645,20210728,NESLTER broadscale
5199,38587390,41.3586,-71.2644,20210728,NESLTER broadscale
5200,47302773,41.3587,-71.2644,20210728,NESLTER broadscale
5201,50093526,41.645,-70.675,20210728,Fiddlers Cove
5202,50270758,41.3587,-71.2642,20210728,NESLTER broadscale
5203,50614897,41.3589,-71.2645,20210728,NESLTER broadscale
5204,54080707,41.3589,-71.265,20210728,NESLTER broadscale
5205,54765631,41.3586,-71.2643,20210728,NESLTER broadscale
5206,56517957,41.3585,-71.2644,20210728,NESLTER broadscale
5207,56760626,41.3584,-71.2644,20210728,NESLTER broadscale
5208,56769000,41.3587,-71.2643,20210728,NESLTER broadscale
5209,61199607,41.3587,-71.2641,20210728,NESLTER broadscale
5210,61512792,41.3585,-71.2638,20210728,NESLTER broadscale
5211,66400823,41.3585,-71.2639,20210728,NESLTER broadscale
5212,69518963,41.281,-71.1063,20210728,NESLTER broadscale
5213,75150302,41.3585,-71.2648,20210728,NESLTER broadscale
5214,77566638,41.359,-71.2649,20210728,NESLTER broadscale
5215,78045191,41.3599,-71.2583,20210728,NESLTER broadscale
5216,78310702,41.57,-71.41,20210728,GSO Dock
5217,78359525,41.3589,-71.2649,20210728,NESLTER broadscale
5218,82404609,41.3585,-71.2646,20210728,NESLTER broadscale
5219,86557345,41.3584,-71.2636,20210728,NESLTER broadscale
5220,92002209,41.3588,-71.2644,20210728,NESLTER broadscale
5221,92266390,41.3586,-71.2646,20210728,NESLTER broadscale
5222,98579731,41.3224,-71.1886,20210728,NESLTER broadscale
5223,99532198,41.3588,-71.2645,20210728,NESLTER broadscale
5224,06820676,41.3784,-71.2842,20210729,NESLTER broadscale
5225,07343961,41.3934,-71.3143,20210729,NESLTER broadscale
5226,09854755,41.3593,-71.2648,20210729,NESLTER broadscale
5227,12338078,41.4067,-71.3216,20210729,NESLTER broadscale
5228,14460219,41.3991,-71.3196,20210729,NESLTER broadscale
5229,15455589,41.36,-71.2639,20210729,NESLTER broadscale
5230,15667154,41.3595,-71.2645,20210729,NESLTER broadscale
5231,19394123,41.325,-70.566,20210729,Martha's Vineyard Coastal Observatory
5232,23570956,41.3604,-71.2801,20210729,NESLTER broadscale
5233,26545153,41.3594,-71.2645,20210729,NESLTER broadscale
5234,26641070,41.1551,-71.1041,20210729,NESLTER broadscale
5235,28546384,41.4044,-71.3139,20210729,NESLTER broadscale
5236,28660825,41.2665,-71.1971,20210729,NESLTER broadscale
5237,28872867,41.3922,-71.3102,20210729,NESLTER broadscale
5238,29808146,41.4092,-71.3301,20210729,NESLTER broadscale
5239,30874013,41.2144,-71.1523,20210729,NESLTER broadscale
5240,31054932,41.3594,-71.2648,20210729,NESLTER broadscale
5241,31638167,41.3591,-71.2649,20210729,NESLTER broadscale
5242,33547078,40.8533,-70.8482,20210729,NESLTER broadscale
5243,35709800,41.0391,-71.0059,20210729,NESLTER broadscale
5244,44608853,40.9093,-70.8962,20210729,NESLTER broadscale
5245,44673439,41.4114,-71.3354,20210729,NESLTER broadscale
5246,47655777,41.3592,-71.2649,20210729,NESLTER broadscale
5247,50093526,41.645,-70.675,20210729,Fiddlers Cove
5248,52947417,41.3594,-71.2647,20210729,NESLTER broadscale
5249,55256582,41.4209,-71.3508,20210729,NESLTER broadscale
5250,56845493,40.7958,-70.8011,20210729,NESLTER broadscale
5251,58699576,41.3133,-71.2389,20210729,NESLTER broadscale
5252,61348253,40.7376,-70.7543,20210729,NESLTER broadscale
5253,63430292,41.3595,-71.2643,20210729,NESLTER broadscale
5254,67913934,41.3594,-71.2643,20210729,NESLTER broadscale
5255,69601574,41.0964,-71.0573,20210729,NESLTER broadscale
5256,71895125,41.3594,-71.2642,20210729,NESLTER broadscale
5257,72876857,41.4181,-71.3319,20210729,NESLTER broadscale
5258,77171690,41.4155,-71.3386,20210729,NESLTER broadscale
5259,77566638,41.359,-71.2649,20210729,NESLTER broadscale
5260,78310702,41.57,-71.41,20210729,GSO Dock
5261,80747914,41.3594,-71.2641,20210729,NESLTER broadscale
5262,81163177,41.4227,-71.3501,20210729,NESLTER broadscale
5263,81321011,41.3594,-71.2644,20210729,NESLTER broadscale
5264,96906800,41.3595,-71.2644,20210729,NESLTER broadscale
5265,97737823,41.3595,-71.2642,20210729,NESLTER broadscale
5266,00669777,40.1082,-70.3244,20210730,NESLTER broadscale
5267,02217528,39.8418,-69.7837,20210730,NESLTER broadscale
5268,02357793,40.2844,-70.2196,20210730,NESLTER broadscale
5269,02379250,39.8208,-69.485,20210730,NESLTER broadscale
5270,02588622,40.5094,-70.5585,20210730,NESLTER broadscale
5271,04982348,40.3316,-70.1913,20210730,NESLTER broadscale
5272,05159462,39.8251,-69.4586,20210730,NESLTER broadscale
5273,13412198,39.954,-69.4868,20210730,NESLTER broadscale
5274,14895584,40.6807,-70.7057,20210730,NESLTER broadscale
5275,15201440,39.7928,-69.718,20210730,NESLTER broadscale
5276,15720013,40.2149,-70.3844,20210730,NESLTER broadscale
5277,16466651,40.2927,-70.3151,20210730,NESLTER broadscale
5278,17092889,40.3075,-70.2045,20210730,NESLTER broadscale
5279,17405649,40.3912,-70.4603,20210730,NESLTER broadscale
5280,18075655,39.9413,-69.9202,20210730,NESLTER broadscale
5281,18243315,40.2662,-70.3297,20210730,NESLTER broadscale
5282,18359312,40.0392,-70.3081,20210730,NESLTER broadscale
5283,19394123,41.325,-70.566,20210730,Martha's Vineyard Coastal Observatory
5284,22030619,40.2027,-70.2727,20210730,NESLTER broadscale
5285,22995873,40.1486,-70.3029,20210730,NESLTER broadscale
5286,26253812,40.2413,-70.2519,20210730,NESLTER broadscale
5287,26563162,39.9282,-69.4613,20210730,NESLTER broadscale
5288,38094657,40.245,-70.3308,20210730,NESLTER broadscale
5289,39076758,40.071,-70.3216,20210730,NESLTER broadscale
5290,41526473,40.4524,-70.5112,20210730,NESLTER broadscale
5291,43354914,40.1744,-70.2724,20210730,NESLTER broadscale
5292,45185219,40.2209,-70.3083,20210730,NESLTER broadscale
5293,45196938,40.221,-70.3438,20210730,NESLTER broadscale
5294,46183886,40.1492,-70.3334,20210730,NESLTER broadscale
5295,46209288,40.0737,-70.3177,20210730,NESLTER broadscale
5296,46774866,40.3257,-70.433,20210730,NESLTER broadscale
5297,47514648,40.3092,-70.266,20210730,NESLTER broadscale
5298,48773543,40.6242,-70.6544,20210730,NESLTER broadscale
5299,50093526,41.645,-70.675,20210730,Fiddlers Cove
5300,50706009,40.2153,-70.3357,20210730,NESLTER broadscale
5301,51737441,40.1402,-70.3565,20210730,NESLTER broadscale
5302,51976257,40.201,-70.2859,20210730,NESLTER broadscale
5303,52767589,40.0383,-70.3019,20210730,NESLTER broadscale
5304,55759848,40.1556,-70.3023,20210730,NESLTER broadscale
5305,59892114,40.1794,-70.371,20210730,NESLTER broadscale
5306,61843858,40.2204,-70.2696,20210730,NESLTER broadscale
5307,65946147,40.1028,-70.1428,20210730,NESLTER broadscale
5308,66435063,40.1607,-70.2812,20210730,NESLTER broadscale
5309,66962399,39.7464,-69.6507,20210730,NESLTER broadscale
5310,69630861,39.8071,-69.4835,20210730,NESLTER broadscale
5311,70077312,40.209,-70.2703,20210730,NESLTER broadscale
5312,70323176,40.1526,-70.3169,20210730,NESLTER broadscale
5313,70904274,40.1415,-70.1976,20210730,NESLTER broadscale
5314,71679181,40.2299,-70.3329,20210730,NESLTER broadscale
5315,71913020,40.0627,-70.0883,20210730,NESLTER broadscale
5316,72109975,40.1808,-70.2516,20210730,NESLTER broadscale
5317,75362769,39.9825,-69.9786,20210730,NESLTER broadscale
5318,75548905,40.2619,-70.4068,20210730,NESLTER broadscale
5319,76732691,40.1033,-70.3384,20210730,NESLTER broadscale
5320,78310702,41.57,-71.41,20210730,GSO Dock
5321,79661366,39.6994,-69.5848,20210730,NESLTER broadscale
5322,79763199,39.7479,-69.5309,20210730,NESLTER broadscale
5323,81260438,40.1786,-70.3021,20210730,NESLTER broadscale
5324,82452767,40.2622,-70.2354,20210730,NESLTER broadscale
5325,82942294,40.323,-70.2211,20210730,NESLTER broadscale
5326,88350569,40.0222,-70.0334,20210730,NESLTER broadscale
5327,90975854,39.8505,-69.479,20210730,NESLTER broadscale
5328,96172663,40.1884,-70.2798,20210730,NESLTER broadscale
5329,96441391,40.1541,-70.3335,20210730,NESLTER broadscale
5330,99348409,40.5667,-70.6066,20210730,NESLTER broadscale
5331,02050477,39.989,-69.5769,20210731,NESLTER broadscale
5332,02854407,39.9978,-69.3219,20210731,NESLTER broadscale
5333,03410253,40.5394,-68.0563,20210731,NESLTER broadscale
5334,05399048,40.5119,-68.0661,20210731,NESLTER broadscale
5335,07374753,40.2563,-69.0083,20210731,NESLTER broadscale
5336,08336474,40.546,-68.0436,20210731,NESLTER broadscale
5337,11240610,40.4569,-68.0871,20210731,NESLTER broadscale
5338,12875264,40.4333,-68.0737,20210731,NESLTER broadscale
5339,15154089,40.054,-69.2741,20210731,NESLTER broadscale
5340,16837055,39.8641,-69.5286,20210731,NESLTER broadscale
5341,19394123,41.325,-70.566,20210731,Martha's Vineyard Coastal Observatory
5342,21395470,40.1468,-68.2166,20210731,NESLTER broadscale
5343,21910506,39.773,-69.4984,20210731,NESLTER broadscale
5344,32384343,39.9305,-69.5643,20210731,NESLTER broadscale
5345,33614214,40.168,-69.1793,20210731,NESLTER broadscale
5346,33648989,40.2698,-68.1643,20210731,NESLTER broadscale
5347,37345892,39.8319,-69.4604,20210731,NESLTER broadscale
5348,37374246,39.9079,-69.5371,20210731,NESLTER broadscale
5349,38767453,39.9606,-69.4491,20210731,NESLTER broadscale
5350,39530238,39.9088,-69.5555,20210731,NESLTER broadscale
5351,39759355,39.9237,-69.5567,20210731,NESLTER broadscale
5352,41624044,39.8416,-69.5161,20210731,NESLTER broadscale
5353,43352994,39.8097,-69.4981,20210731,NESLTER broadscale
5354,43719299,40.1029,-68.6388,20210731,NESLTER broadscale
5355,43976988,39.8873,-69.4146,20210731,NESLTER broadscale
5356,45261872,40.1115,-69.2281,20210731,NESLTER broadscale
5357,46519529,39.7775,-69.4803,20210731,NESLTER broadscale
5358,47720794,40.022,-68.4378,20210731,NESLTER broadscale
5359,48265605,40.3332,-68.1391,20210731,NESLTER broadscale
5360,48880124,40.208,-68.1901,20210731,NESLTER broadscale
5361,50093526,41.645,-70.675,20210731,Fiddlers Cove
5362,51998328,39.8864,-69.5416,20210731,NESLTER broadscale
5363,52972744,39.9609,-69.5854,20210731,NESLTER broadscale
5364,53214845,40.2222,-69.1327,20210731,NESLTER broadscale
5365,54577229,40.1052,-68.6327,20210731,NESLTER broadscale
5366,57089901,40.2799,-69.0849,20210731,NESLTER broadscale
5367,57289661,40.0859,-68.2429,20210731,NESLTER broadscale
5368,59774754,40.0313,-69.6105,20210731,NESLTER broadscale
5369,61709243,39.913,-69.4409,20210731,NESLTER broadscale
5370,61722476,40.155,-68.7659,20210731,NESLTER broadscale
5371,62098938,40.3959,-68.1129,20210731,NESLTER broadscale
5372,62972250,39.9923,-69.6048,20210731,NESLTER broadscale
5373,63497292,40.5387,-68.0514,20210731,NESLTER broadscale
5374,66657183,39.9036,-69.4624,20210731,NESLTER broadscale
5375,69777161,39.9926,-68.3676,20210731,NESLTER broadscale
5376,71830579,40.5183,-68.0635,20210731,NESLTER broadscale
5377,75000823,39.9382,-69.445,20210731,NESLTER broadscale
5378,75580634,40.1901,-68.847,20210731,NESLTER broadscale
5379,77291567,39.9333,-69.5697,20210731,NESLTER broadscale
5380,77364685,40.1101,-68.655,20210731,NESLTER broadscale
5381,77955201,40.0935,-68.6114,20210731,NESLTER broadscale
5382,78310702,41.57,-71.41,20210731,GSO Dock
5383,80037460,39.9566,-69.4649,20210731,NESLTER broadscale
5384,80622356,39.7752,-69.4921,20210731,NESLTER broadscale
5385,81608700,40.0248,-68.2683,20210731,NESLTER broadscale
5386,83247550,39.898,-69.5258,20210731,NESLTER broadscale
5387,83507595,39.9288,-69.5873,20210731,NESLTER broadscale
5388,83949264,40.0134,-69.6072,20210731,NESLTER broadscale
5389,84398434,39.9426,-69.3682,20210731,NESLTER broadscale
5390,89865763,39.7759,-69.4888,20210731,NESLTER broadscale
5391,89919193,39.9649,-68.2967,20210731,NESLTER broadscale
5392,92051927,40.2243,-68.9273,20210731,NESLTER broadscale
5393,96434797,40.1236,-68.6857,20210731,NESLTER broadscale
5394,96570986,39.9319,-69.537,20210731,NESLTER broadscale
5395,00872074,40.5142,-67.8684,20210801,NESLTER broadscale
5396,01167954,40.325,-68.1303,20210801,NESLTER broadscale
5397,01283620,40.5844,-67.9993,20210801,NESLTER broadscale
5398,04557033,40.4066,-67.665,20210801,NESLTER broadscale
5399,04608294,40.2452,-67.3607,20210801,NESLTER broadscale
5400,06321607,40.5138,-68.072,20210801,NESLTER broadscale
5401,09502947,40.409,-68.1126,20210801,NESLTER broadscale
5402,12868369,40.5492,-67.9338,20210801,NESLTER broadscale
5403,13309893,40.5032,-68.0722,20210801,NESLTER broadscale
5404,19394123,41.325,-70.566,20210801,Martha's Vineyard Coastal Observatory
5405,20368990,40.3234,-68.1307,20210801,NESLTER broadscale
5406,22665624,40.4668,-68.1308,20210801,NESLTER broadscale
5407,25378113,40.3597,-68.1763,20210801,NESLTER broadscale
5408,26306700,40.8099,-66.8149,20210801,NESLTER broadscale
5409,26553669,40.3073,-67.167,20210801,NESLTER broadscale
5410,27315635,40.1977,-67.2694,20210801,NESLTER broadscale
5411,27834654,40.4873,-67.0981,20210801,NESLTER broadscale
5412,28209631,40.4927,-68.1427,20210801,NESLTER broadscale
5413,28794257,40.3669,-68.0785,20210801,NESLTER broadscale
5414,30186835,40.3666,-68.1921,20210801,NESLTER broadscale
5415,30975007,40.5065,-68.0692,20210801,NESLTER broadscale
5416,32209848,40.2999,-67.4862,20210801,NESLTER broadscale
5417,35175002,40.1847,-67.2338,20210801,NESLTER broadscale
5418,37187074,40.4797,-67.8013,20210801,NESLTER broadscale
5419,40784337,40.3277,-68.1318,20210801,NESLTER broadscale
5420,40787513,40.6693,-67.0235,20210801,NESLTER broadscale
5421,41273652,40.3654,-68.1731,20210801,NESLTER broadscale
5422,43317039,40.4414,-67.7354,20210801,NESLTER broadscale
5423,43635468,40.8251,-66.9313,20210801,NESLTER broadscale
5424,46512617,40.6093,-67.0517,20210801,NESLTER broadscale
5425,49523240,40.5678,-68.0417,20210801,NESLTER broadscale
5426,49709749,40.3704,-68.0781,20210801,NESLTER broadscale
5427,50079375,40.4379,-68.1168,20210801,NESLTER broadscale
5428,50093526,41.645,-70.675,20210801,Fiddlers Cove
5429,51324484,40.2471,-67.1905,20210801,NESLTER broadscale
5430,52452414,40.5114,-68.0712,20210801,NESLTER broadscale
5431,57361816,40.8134,-66.8257,20210801,NESLTER broadscale
5432,60814882,40.1863,-67.2128,20210801,NESLTER broadscale
5433,61714821,40.3586,-68.1405,20210801,NESLTER broadscale
5434,61977154,40.7351,-67.0024,20210801,NESLTER broadscale
5435,62075427,40.3672,-68.13,20210801,NESLTER broadscale
5436,62084944,40.3666,-67.1435,20210801,NESLTER broadscale
5437,64107176,40.363,-68.1138,20210801,NESLTER broadscale
5438,64145091,40.3623,-68.1344,20210801,NESLTER broadscale
5439,66045759,40.3606,-68.1981,20210801,NESLTER broadscale
5440,67197265,40.3384,-67.5369,20210801,NESLTER broadscale
5441,67278155,40.2061,-67.2601,20210801,NESLTER broadscale
5442,68896266,40.3639,-68.1226,20210801,NESLTER broadscale
5443,69416748,40.3484,-68.111,20210801,NESLTER broadscale
5444,69902082,40.5484,-67.0748,20210801,NESLTER broadscale
5445,70996764,40.2785,-67.4233,20210801,NESLTER broadscale
5446,72145956,40.427,-67.1216,20210801,NESLTER broadscale
5447,74961173,40.3786,-68.1154,20210801,NESLTER broadscale
5448,75639311,40.8089,-66.7268,20210801,NESLTER broadscale
5449,75871768,40.7967,-66.9806,20210801,NESLTER broadscale
5450,76124629,40.3363,-68.1276,20210801,NESLTER broadscale
5451,78310702,41.57,-71.41,20210801,GSO Dock
5452,83007615,40.816,-66.8532,20210801,NESLTER broadscale
5453,83746084,40.3739,-67.601,20210801,NESLTER broadscale
5454,84420981,40.8005,-66.8349,20210801,NESLTER broadscale
5455,86348183,40.8048,-66.7588,20210801,NESLTER broadscale
5456,89564280,40.5053,-68.1076,20210801,NESLTER broadscale
5457,94067779,40.1908,-67.2236,20210801,NESLTER broadscale
5458,96116472,40.1922,-67.2557,20210801,NESLTER broadscale
5459,00073009,40.8093,-66.3011,20210802,NESLTER broadscale
5460,00692655,40.763,-66.5495,20210802,NESLTER broadscale
5461,01854708,40.7302,-66.6116,20210802,NESLTER broadscale
5462,02666345,40.8695,-66.6417,20210802,NESLTER broadscale
5463,04852335,40.7849,-66.6218,20210802,NESLTER broadscale
5464,09649273,40.7538,-66.4058,20210802,NESLTER broadscale
5465,10040277,40.7527,-66.7191,20210802,NESLTER broadscale
5466,10235201,40.7653,-66.3066,20210802,NESLTER broadscale
5467,10552908,40.785,-66.4916,20210802,NESLTER broadscale
5468,11766208,40.7477,-66.2875,20210802,NESLTER broadscale
5469,13554669,40.932,-66.4145,20210802,NESLTER broadscale
5470,16373848,40.8536,-66.2967,20210802,NESLTER broadscale
5471,19394123,41.325,-70.566,20210802,Martha's Vineyard Coastal Observatory
5472,20515807,40.901,-66.5276,20210802,NESLTER broadscale
5473,21515735,40.7809,-66.5862,20210802,NESLTER broadscale
5474,27327205,40.7438,-66.2152,20210802,NESLTER broadscale
5475,29622474,40.7364,-66.1717,20210802,NESLTER broadscale
5476,29818323,40.8532,-66.6981,20210802,NESLTER broadscale
5477,31381373,40.9165,-66.4702,20210802,NESLTER broadscale
5478,32216386,40.8096,-66.8586,20210802,NESLTER broadscale
5479,37359664,40.754,-66.2699,20210802,NESLTER broadscale
5480,38384468,40.7748,-66.543,20210802,NESLTER broadscale
5481,39885032,40.7792,-66.5598,20210802,NESLTER broadscale
5482,41197324,40.8382,-66.7527,20210802,NESLTER broadscale
5483,43087931,40.8287,-66.7928,20210802,NESLTER broadscale
5484,44073788,40.763,-66.4804,20210802,NESLTER broadscale
5485,46463706,40.8275,-66.8322,20210802,NESLTER broadscale
5486,48265658,40.8108,-66.8612,20210802,NESLTER broadscale
5487,50093526,41.645,-70.675,20210802,Fiddlers Cove
5488,50257047,40.7809,-66.5483,20210802,NESLTER broadscale
5489,51612120,40.7494,-66.2994,20210802,NESLTER broadscale
5490,52026810,40.7968,-66.6277,20210802,NESLTER broadscale
5491,55534146,40.8851,-66.5857,20210802,NESLTER broadscale
5492,56294633,40.7905,-66.7807,20210802,NESLTER broadscale
5493,56726992,40.7678,-66.4793,20210802,NESLTER broadscale
5494,58202519,40.8131,-66.8355,20210802,NESLTER broadscale
5495,61799803,40.7933,-66.8451,20210802,NESLTER broadscale
5496,64856131,40.7666,-66.4739,20210802,NESLTER broadscale
5497,65925150,40.8083,-66.8323,20210802,NESLTER broadscale
5498,67556599,40.8023,-66.7516,20210802,NESLTER broadscale
5499,67570546,40.8195,-66.8296,20210802,NESLTER broadscale
5500,68621036,40.7313,-66.1891,20210802,NESLTER broadscale
5501,69251352,40.7516,-66.3352,20210802,NESLTER broadscale
5502,71069637,40.7575,-66.3818,20210802,NESLTER broadscale
5503,73210609,40.7485,-66.3394,20210802,NESLTER broadscale
5504,73488741,40.786,-66.6154,20210802,NESLTER broadscale
5505,74073655,40.757,-66.4009,20210802,NESLTER broadscale
5506,78310702,41.57,-71.41,20210802,GSO Dock
5507,81069100,40.9475,-66.358,20210802,NESLTER broadscale
5508,83407483,40.7162,-66.6591,20210802,NESLTER broadscale
5509,83711249,40.8229,-66.8731,20210802,NESLTER broadscale
5510,84035423,40.8977,-66.2915,20210802,NESLTER broadscale
5511,84504797,40.7619,-66.4058,20210802,NESLTER broadscale
5512,86766924,40.7925,-66.6686,20210802,NESLTER broadscale
5513,86922149,40.7993,-66.8357,20210802,NESLTER broadscale
5514,87986295,40.9621,-66.3015,20210802,NESLTER broadscale
5515,90029532,40.9425,-66.2869,20210802,NESLTER broadscale
5516,92474190,40.7597,-66.4085,20210802,NESLTER broadscale
5517,92823344,40.7578,-66.4484,20210802,NESLTER broadscale
5518,94314780,40.778,-66.5045,20210802,NESLTER broadscale
5519,94873726,40.816,-66.7068,20210802,NESLTER broadscale
5520,96257934,40.7938,-66.6862,20210802,NESLTER broadscale
5521,99582925,40.8054,-66.7784,20210802,NESLTER broadscale
5522,99707105,40.768,-66.4152,20210802,NESLTER broadscale
5523,01915154,41.4191,-66.0826,20210803,NESLTER broadscale
5524,02816143,41.6808,-65.5165,20210803,NESLTER broadscale
5525,04136663,40.8198,-66.8272,20210803,NESLTER broadscale
5526,06068299,40.6469,-66.6,20210803,NESLTER broadscale
5527,08931809,40.6935,-66.6899,20210803,NESLTER broadscale
5528,09679140,40.6936,-66.5866,20210803,NESLTER broadscale
5529,12421474,40.7946,-66.3039,20210803,NESLTER broadscale
5530,12517194,41.4159,-66.0008,20210803,NESLTER broadscale
5531,13080682,40.9585,-66.2737,20210803,NESLTER broadscale
5532,14161255,40.9263,-66.2867,20210803,NESLTER broadscale
5533,15075293,40.6616,-66.5684,20210803,NESLTER broadscale
5534,18387698,41.1505,-66.2627,20210803,NESLTER broadscale
5535,18623148,41.5612,-65.5094,20210803,NESLTER broadscale
